1605	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1608	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1611	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1615	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1618	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1621	2	9	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1625	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1628	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1632	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1635	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1638	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1642	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1645	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1649	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1652	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1655	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1659	2	-	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1662	2	6	64: 0x41C801CD ABFFFF02 02020002 74120041 60000000 00063A40 FE800000 00000000 02127402 00020202 FF020000 00000000 00000000 0000001A 9B00EF08 00000F3D
1683	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1686	1	3	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1690	1	7	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1693	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1696	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1700	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1703	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1707	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1710	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1714	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1717	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1720	1	10	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1724	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1727	1	11	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1731	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1734	1	8	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1737	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1741	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1744	1	9	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1747	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1751	1	5	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1754	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1758	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1761	1	4	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1764	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1768	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1771	1	2	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1775	1	2	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1778	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1781	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1785	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1788	1	6	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1791	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1795	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1798	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1802	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1805	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1808	1	-	64: 0x41C801CD ABFFFF01 01010001 74120041 60000000 00063A40 FE800000 00000000 02127401 00010101 FF020000 00000000 00000000 0000001A 9B00F00B 000055C6
1822	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1825	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1829	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1832	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1835	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1839	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1842	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1846	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1849	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1852	6	11	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1856	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1859	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1863	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1866	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1869	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1873	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1876	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1880	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1883	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1886	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1890	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1893	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1896	6	2	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1900	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1903	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1907	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1910	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1913	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1917	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1920	6	1	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1924	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1927	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1930	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1934	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1937	6	3	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1941	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1944	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
1947	6	-	64: 0x41C801CD ABFFFF06 06060006 74120041 60000000 00063A40 FE800000 00000000 02127406 00060606 FF020000 00000000 00000000 0000001A 9B00EAFC 00008AC8
2009	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2012	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2016	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2019	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2023	9	2	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2026	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2029	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2033	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2036	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2040	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2043	9	1	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2046	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2050	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2053	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2057	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2060	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2063	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2067	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2070	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2074	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2077	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2080	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2084	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2087	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2090	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2094	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2097	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2101	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2104	9	11	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2107	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2111	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2114	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2118	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2121	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2124	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2128	9	5	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2131	9	-	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2135	9	4	64: 0x41C801CD ABFFFF09 09090009 74120041 60000000 00063A40 FE800000 00000000 02127409 00090909 FF020000 00000000 00000000 0000001A 9B00E7F3 00002DF1
2185	5	-	64: 0x41C801CD ABFFFF05 05050005 74120041 60000000 00063A40 FE800000 00000000 02127405 00050505 FF020000 00000000 00000000 0000001A 9B00EBFF 0000335E
2188	5	7	64: 0x41C801CD ABFFFF05 05050005 74120041 60000000 00063A40 FE800000 00000000 02127405 00050505 FF020000 00000000 00000000 0000001A 9B00EBFF 0000335E
2192	5	-	64: 0x41C801CD ABFFFF05 05050005 74120041 60000000 00063A40 FE800000 00000000 02127405 00050505 FF020000 00000000 00000000 0000001A 9B00EBFF 0000335E
